Date,Timestamp,Lat,Long,Hmax,Tp,Dirp,Sprp,Tz,Hs,TSea
2015-02-17 00:30:00,2015-02-17 00:30:00,54.64827,-1.08477,1.25,7.69,60.5,18.2,3.774,0.86,5.8
2015-02-17 01:00:00,2015-02-17 01:00:00,54.64825,-1.08479,1.24,7.69,57.7,18.8,3.54,0.82,5.8
2015-02-17 01:30:00,2015-02-17 01:30:00,54.64825,-1.08477,1.22,7.14,60.5,16.5,3.67,0.85,5.75
2015-02-17 02:00:00,2015-02-17 02:00:00,54.64818,-1.08488,1.17,7.14,64.7,20.6,3.81,0.81,5.8
2015-02-17 02:30:00,2015-02-17 02:30:00,54.64822,-1.08486,1.16,7.14,64.7,23.9,4.04,0.76,5.75
2015-02-17 03:00:00,2015-02-17 03:00:00,54.64823,-1.08486,1.26,7.14,66.1,22.7,4.167,0.8,5.75
2015-02-17 03:30:00,2015-02-17 03:30:00,54.64827,-1.08477,1.4,7.14,68.9,17.8,4.211,0.82,5.75
2015-02-17 04:00:00,2015-02-17 04:00:00,54.6483,-1.08475,1.21,7.69,54.8,21.7,4.348,0.83,5.75
2015-02-17 04:30:00,2015-02-17 04:30:00,54.64829,-1.08481,1.05,7.14,57.7,23.2,4.396,0.79,5.75
2015-02-17 05:00:00,2015-02-17 05:00:00,54.64839,-1.08471,0.98,6.67,68.9,20.7,4.494,0.7,5.75
2015-02-17 05:30:00,2015-02-17 05:30:00,54.649,-1.08505,0.96,7.14,66.1,18.2,4.819,0.68,5.7
2015-02-17 06:00:00,2015-02-17 06:00:00,54.64899,-1.08587,0.96,7.14,67.5,22.4,4.878,0.62,5.75
2015-02-17 06:30:00,2015-02-17 06:30:00,54.64895,-1.08604,0.94,7.14,60.5,20.3,4.819,0.64,5.7
2015-02-17 07:00:00,2015-02-17 07:00:00,54.64895,-1.08604,0.98,7.14,66.1,22.7,4.348,0.65,5.7
2015-02-17 07:30:00,2015-02-17 07:30:00,54.64895,-1.08604,0.89,6.67,66.1,24.6,4.04,0.61,5.7
2015-02-17 08:00:00,2015-02-17 08:00:00,54.64894,-1.08608,0.83,6.25,70.3,27.1,3.846,0.58,5.7
2015-02-17 08:30:00,2015-02-17 08:30:00,54.64893,-1.08612,0.73,6.25,73.1,32.8,3.922,0.56,5.7
2015-02-17 09:00:00,2015-02-17 09:00:00,54.64888,-1.08617,0.88,7.14,64.7,28.6,4.0,0.51,5.7
2015-02-17 09:30:00,2015-02-17 09:30:00,54.64886,-1.08619,0.81,5.88,39.4,34.6,4.598,0.51,5.75
2015-02-17 10:00:00,2015-02-17 10:00:00,54.64879,-1.08621,0.87,6.67,60.5,28.6,4.301,0.52,5.75
2015-02-17 10:30:00,2015-02-17 10:30:00,54.64886,-1.08593,0.86,6.67,60.5,24.5,3.67,0.61,5.8
2015-02-17 11:00:00,2015-02-17 11:00:00,54.64902,-1.08516,0.8,16.67,19.7,40.7,3.333,0.63,5.85
2015-02-17 11:30:00,2015-02-17 11:30:00,54.64867,-1.0846,0.88,16.67,15.5,34.8,3.226,0.55,5.85
2015-02-17 12:00:00,2015-02-17 12:00:00,54.64854,-1.0846,0.86,7.14,53.4,35.1,3.053,0.54,5.85
2015-02-17 12:30:00,2015-02-17 12:30:00,54.6485,-1.0846,0.91,6.67,61.9,30.0,2.963,0.56,5.85
2015-02-17 13:00:00,2015-02-17 13:00:00,54.64851,-1.08462,0.69,15.38,7.0,40.6,2.817,0.52,5.9
2015-02-17 13:30:00,2015-02-17 13:30:00,54.64849,-1.08464,0.61,15.38,23.9,47.3,2.817,0.52,5.9
2015-02-17 14:00:00,2015-02-17 14:00:00,54.64846,-1.08462,0.58,16.67,50.6,45.5,2.837,0.48,5.9
2015-02-17 14:30:00,2015-02-17 14:30:00,54.64837,-1.08469,0.7,16.67,33.8,50.1,2.721,0.46,5.85
2015-02-17 15:00:00,2015-02-17 15:00:00,54.64837,-1.08466,0.57,16.67,42.2,44.1,2.74,0.43,5.85
2015-02-17 15:30:00,2015-02-17 15:30:00,54.64844,-1.08458,0.62,15.38,40.8,41.4,2.837,0.42,5.85
2015-02-17 16:00:00,2015-02-17 16:00:00,54.64849,-1.08458,0.55,16.67,43.6,35.9,2.899,0.44,5.85
2015-02-17 16:30:00,2015-02-17 16:30:00,54.64853,-1.08456,0.51,18.18,40.8,30.6,2.759,0.43,5.85
2015-02-17 17:00:00,2015-02-17 17:00:00,54.64858,-1.08456,0.51,16.67,30.9,27.8,2.857,0.39,5.85
2015-02-17 17:30:00,2015-02-17 17:30:00,54.64871,-1.08458,0.51,16.67,32.3,26.0,3.15,0.37,5.85
2015-02-17 18:00:00,2015-02-17 18:00:00,54.64893,-1.08477,0.58,18.18,23.9,27.2,2.92,0.34,5.85
2015-02-17 18:30:00,2015-02-17 18:30:00,54.64906,-1.08539,0.57,16.67,28.1,23.4,3.67,0.38,5.85
2015-02-17 19:00:00,2015-02-17 19:00:00,54.64903,-1.08578,0.48,16.67,43.6,16.1,3.226,0.37,5.85
2015-02-17 19:30:00,2015-02-17 19:30:00,54.64898,-1.08595,0.54,20.0,36.6,25.1,3.226,0.35,5.85
2015-02-17 20:00:00,2015-02-17 20:00:00,54.64899,-1.08595,0.6,18.18,33.8,27.9,2.985,0.33,5.85
2015-02-17 20:30:00,2015-02-17 20:30:00,54.64896,-1.08599,0.68,20.0,28.1,22.8,3.509,0.37,5.85
2015-02-17 21:00:00,2015-02-17 21:00:00,54.64893,-1.08604,0.69,18.18,32.3,24.4,3.361,0.43,5.8
2015-02-17 21:30:00,2015-02-17 21:30:00,54.64893,-1.08608,0.68,18.18,28.1,22.8,3.361,0.48,5.8
2015-02-17 22:00:00,2015-02-17 22:00:00,54.64898,-1.08595,0.74,18.18,30.9,28.0,3.306,0.4,5.8
2015-02-17 22:30:00,2015-02-17 22:30:00,54.64899,-1.0858,0.77,18.18,32.3,22.5,3.2,0.48,5.8
2015-02-17 23:00:00,2015-02-17 23:00:00,54.64898,-1.08591,0.49,18.18,36.6,32.8,3.101,0.44,5.85
2015-02-17 23:30:00,2015-02-17 23:30:00,54.64906,-1.08544,0.56,18.18,29.5,24.8,3.077,0.46,5.85
2015-02-18 00:00:00,2015-02-18 00:00:00,54.64898,-1.0849,0.92,18.18,22.5,38.3,2.778,0.4,5.85
2015-02-18 00:30:00,2015-02-18 00:30:00,54.64867,-1.0846,0.67,16.67,28.1,41.7,2.817,0.53,5.85
2015-02-18 01:00:00,2015-02-18 01:00:00,54.64858,-1.08456,0.6,18.18,39.4,28.8,2.703,0.55,5.8
2015-02-18 01:30:00,2015-02-18 01:30:00,54.64852,-1.0846,0.71,15.38,15.5,42.2,2.632,0.49,5.85
2015-02-18 02:00:00,2015-02-18 02:00:00,54.64852,-1.08456,0.64,16.67,33.8,31.3,2.74,0.52,5.85
2015-02-18 02:30:00,2015-02-18 02:30:00,54.64851,-1.08458,0.61,15.38,36.6,15.6,2.837,0.47,5.85
2015-02-18 03:00:00,2015-02-18 03:00:00,54.6485,-1.0846,0.73,15.38,29.5,38.0,2.797,0.41,5.85
2015-02-18 03:30:00,2015-02-18 03:30:00,54.64852,-1.0846,0.63,16.67,28.1,45.2,2.564,0.52,5.85
2015-02-18 04:00:00,2015-02-18 04:00:00,54.64852,-1.0846,0.63,15.38,28.1,34.9,2.74,0.49,5.85
2015-02-18 04:30:00,2015-02-18 04:30:00,54.64854,-1.08458,0.65,16.67,38.0,26.6,2.759,0.39,5.85
2015-02-18 05:00:00,2015-02-18 05:00:00,54.64865,-1.0846,0.56,18.18,39.4,36.0,2.532,0.36,5.85
2015-02-18 05:30:00,2015-02-18 05:30:00,54.64879,-1.08466,0.57,16.67,29.5,37.8,2.74,0.42,5.85
2015-02-18 06:00:00,2015-02-18 06:00:00,54.64888,-1.08475,0.64,18.18,32.3,41.2,2.649,0.4,5.85
2015-02-18 06:30:00,2015-02-18 06:30:00,54.64901,-1.08501,0.57,18.18,25.3,30.7,2.778,0.44,5.85
2015-02-18 07:00:00,2015-02-18 07:00:00,54.64909,-1.08533,0.61,16.67,26.7,43.3,2.597,0.45,5.85
2015-02-18 07:30:00,2015-02-18 07:30:00,54.64908,-1.08569,0.71,18.18,25.3,31.8,2.667,0.46,5.85
2015-02-18 08:00:00,2015-02-18 08:00:00,54.64903,-1.08587,0.84,18.18,28.1,24.4,2.759,0.5,5.85
2015-02-18 08:30:00,2015-02-18 08:30:00,54.64902,-1.08591,0.8,18.18,29.5,26.6,2.797,0.5,5.85
2015-02-18 09:00:00,2015-02-18 09:00:00,54.64902,-1.08587,0.64,18.18,32.3,24.2,3.101,0.54,5.85
2015-02-18 09:30:00,2015-02-18 09:30:00,54.64898,-1.08602,0.61,18.18,28.1,26.7,2.941,0.5,5.85
2015-02-18 10:00:00,2015-02-18 10:00:00,54.649,-1.08587,0.55,18.18,29.5,25.2,2.703,0.42,5.8
2015-02-18 10:30:00,2015-02-18 10:30:00,54.64904,-1.08567,0.62,18.18,26.7,36.8,2.797,0.45,5.85
2015-02-18 11:00:00,2015-02-18 11:00:00,54.64905,-1.08537,0.71,16.67,23.9,32.2,2.857,0.5,5.9
2015-02-18 11:30:00,2015-02-18 11:30:00,54.64896,-1.08488,0.65,16.67,23.9,42.7,2.703,0.52,5.9
2015-02-18 12:00:00,2015-02-18 12:00:00,54.64867,-1.08458,0.72,16.67,35.2,21.9,2.74,0.5,5.9
2015-02-18 12:30:00,2015-02-18 12:30:00,54.64851,-1.08462,0.6,16.67,29.5,28.9,2.778,0.5,5.9
2015-02-18 13:00:00,2015-02-18 13:00:00,54.64842,-1.08466,0.69,16.67,28.1,31.7,2.667,0.47,5.9
2015-02-18 13:30:00,2015-02-18 13:30:00,54.6484,-1.08466,0.59,15.38,32.3,42.1,2.581,0.51,5.95
2015-02-18 14:00:00,2015-02-18 14:00:00,54.64847,-1.0846,0.57,16.67,42.2,61.8,2.469,0.44,5.95
2015-02-18 14:30:00,2015-02-18 14:30:00,54.64846,-1.08462,0.59,15.38,33.8,42.7,2.703,0.45,6.0
2015-02-18 15:00:00,2015-02-18 15:00:00,54.64842,-1.08462,0.78,15.38,33.8,28.6,2.649,0.47,6.0
2015-02-18 15:30:00,2015-02-18 15:30:00,54.64851,-1.08458,0.72,15.38,47.8,32.6,2.548,0.53,6.05
2015-02-18 16:00:00,2015-02-18 16:00:00,54.64854,-1.0846,0.75,15.38,36.6,50.7,2.649,0.58,6.05
2015-02-18 16:30:00,2015-02-18 16:30:00,54.64859,-1.08458,0.64,14.29,29.5,40.5,2.581,0.51,6.1
2015-02-18 17:00:00,2015-02-18 17:00:00,54.64866,-1.0846,0.67,15.38,43.6,38.0,2.548,0.42,6.05
2015-02-18 17:30:00,2015-02-18 17:30:00,54.64879,-1.08464,0.65,14.29,25.3,42.9,2.564,0.48,6.05
2015-02-18 18:00:00,2015-02-18 18:00:00,54.64896,-1.08484,0.65,16.67,47.8,39.3,2.597,0.44,6.05
2015-02-18 18:30:00,2015-02-18 18:30:00,54.64905,-1.08507,0.56,18.18,33.8,47.6,2.778,0.39,6.05
2015-02-18 19:00:00,2015-02-18 19:00:00,54.64906,-1.08561,0.43,16.67,29.5,40.3,2.614,0.4,6.05
2015-02-18 19:30:00,2015-02-18 19:30:00,54.64902,-1.08589,0.46,16.67,36.6,34.4,2.721,0.37,6.05
2015-02-18 20:00:00,2015-02-18 20:00:00,54.64899,-1.08595,0.71,16.67,33.8,38.3,2.963,0.33,6.05
2015-02-18 20:30:00,2015-02-18 20:30:00,54.64904,-1.08591,0.57,16.67,35.2,34.9,2.632,0.46,6.0
2015-02-18 21:00:00,2015-02-18 21:00:00,54.64895,-1.08606,0.63,16.67,30.9,35.7,2.685,0.52,5.95
2015-02-18 21:30:00,2015-02-18 21:30:00,54.64889,-1.08614,0.81,16.67,39.4,32.5,2.649,0.46,5.95
2015-02-18 22:00:00,2015-02-18 22:00:00,54.64888,-1.08614,0.92,16.67,23.9,43.2,2.721,0.45,5.95
2015-02-18 22:30:00,2015-02-18 22:30:00,54.64893,-1.08604,0.82,3.03,222.2,15.2,2.797,0.67,5.95
2015-02-18 23:00:00,2015-02-18 23:00:00,54.6489,-1.08597,0.61,3.03,223.6,16.6,2.797,0.6,5.95
2015-02-18 23:30:00,2015-02-18 23:30:00,54.6489,-1.08602,0.52,15.38,22.5,35.3,2.685,0.51,6.0
2015-02-19 00:00:00,2015-02-19 00:00:00,54.64894,-1.08578,0.65,15.38,19.7,39.4,2.581,0.43,5.95
2015-02-19 00:30:00,2015-02-19 00:30:00,54.6489,-1.08479,0.56,2.38,232.0,18.6,2.516,0.43,5.95
2015-02-19 01:00:00,2015-02-19 01:00:00,54.64853,-1.08466,0.47,14.29,15.5,44.7,2.424,0.41,5.95
2015-02-19 01:30:00,2015-02-19 01:30:00,54.64833,-1.08475,0.49,15.38,23.9,23.9,2.548,0.35,5.95
2015-02-19 02:00:00,2015-02-19 02:00:00,54.64842,-1.08466,0.54,15.38,35.2,39.6,2.548,0.37,5.95
2015-02-19 02:30:00,2015-02-19 02:30:00,54.64847,-1.0846,0.69,13.33,28.1,39.1,2.5,0.37,6.0
2015-02-19 03:00:00,2015-02-19 03:00:00,54.64849,-1.08464,0.71,2.33,212.3,18.4,2.41,0.42,5.95
2015-02-19 03:30:00,2015-02-19 03:30:00,54.64849,-1.08462,0.81,2.44,218.0,18.4,2.548,0.49,5.95
2015-02-19 04:00:00,2015-02-19 04:00:00,54.6485,-1.08462,0.71,2.22,212.3,18.1,2.484,0.5,6.0
2015-02-19 04:30:00,2015-02-19 04:30:00,54.64855,-1.0846,0.52,2.56,212.3,22.5,2.532,0.5,6.0
2015-02-19 05:00:00,2015-02-19 05:00:00,54.64858,-1.08458,0.56,2.38,220.8,20.1,2.469,0.43,6.0
2015-02-19 05:30:00,2015-02-19 05:30:00,54.64875,-1.08462,0.61,14.29,36.6,31.8,2.454,0.35,6.05
2015-02-19 06:00:00,2015-02-19 06:00:00,54.64889,-1.08479,0.54,1.85,225.0,25.6,2.439,0.33,6.05
2015-02-19 06:30:00,2015-02-19 06:30:00,54.64901,-1.08501,0.51,2.08,212.3,20.6,2.469,0.38,6.05
2015-02-19 07:00:00,2015-02-19 07:00:00,54.64908,-1.08531,0.59,12.5,30.9,48.8,2.614,0.37,6.0
2015-02-19 07:30:00,2015-02-19 07:30:00,54.64905,-1.08569,0.47,16.67,38.0,48.6,2.685,0.36,6.0
2015-02-19 08:00:00,2015-02-19 08:00:00,54.64902,-1.08591,0.55,15.38,39.4,43.6,2.597,0.36,6.0
2015-02-19 08:30:00,2015-02-19 08:30:00,54.649,-1.08602,0.54,2.22,212.3,15.8,2.548,0.4,5.95
2015-02-19 09:00:00,2015-02-19 09:00:00,54.64899,-1.08602,0.5,2.17,213.8,22.4,2.484,0.4,5.95
2015-02-19 09:30:00,2015-02-19 09:30:00,54.64895,-1.08612,0.51,15.38,16.9,36.6,2.516,0.35,5.95
2015-02-19 10:00:00,2015-02-19 10:00:00,54.64891,-1.08614,0.37,2.04,232.0,25.1,2.516,0.33,5.95
2015-02-19 10:30:00,2015-02-19 10:30:00,54.64887,-1.08621,0.39,15.38,16.9,46.2,2.564,0.31,6.0
2015-02-19 11:00:00,2015-02-19 11:00:00,54.64882,-1.08623,0.52,15.38,30.9,41.9,2.597,0.29,6.0
2015-02-19 11:30:00,2015-02-19 11:30:00,54.64876,-1.08621,0.5,13.33,25.3,51.4,2.532,0.29,6.0
2015-02-19 12:00:00,2015-02-19 12:00:00,54.64881,-1.0861,0.46,1.96,226.4,24.2,2.548,0.3,6.0
2015-02-19 12:30:00,2015-02-19 12:30:00,54.64889,-1.08589,0.44,2.04,223.6,21.3,2.5,0.33,6.0
2015-02-19 13:00:00,2015-02-19 13:00:00,54.64859,-1.08464,0.48,2.08,209.5,22.8,2.41,0.34,6.0
2015-02-19 13:30:00,2015-02-19 13:30:00,54.64841,-1.08466,0.54,2.13,209.5,19.4,2.424,0.34,6.05
2015-02-19 14:00:00,2015-02-19 14:00:00,54.6484,-1.08466,0.47,2.22,229.2,20.9,2.367,0.39,6.05
2015-02-19 14:30:00,2015-02-19 14:30:00,54.64843,-1.08462,0.58,2.17,225.0,24.2,2.367,0.37,6.05
2015-02-19 15:00:00,2015-02-19 15:00:00,54.64841,-1.08464,0.58,2.13,219.4,21.4,2.381,0.35,6.05
2015-02-19 15:30:00,2015-02-19 15:30:00,54.64846,-1.0846,0.67,2.13,236.3,23.4,2.339,0.39,6.05
2015-02-19 16:00:00,2015-02-19 16:00:00,54.64845,-1.0846,0.55,2.13,241.9,24.4,2.339,0.44,6.05
2015-02-19 16:30:00,2015-02-19 16:30:00,54.64844,-1.08458,0.51,1.96,247.5,28.1,2.367,0.37,6.15
2015-02-19 17:00:00,2015-02-19 17:00:00,54.64843,-1.08462,0.51,2.0,236.3,26.7,2.454,0.39,6.1
2015-02-19 17:30:00,2015-02-19 17:30:00,54.64849,-1.08458,0.57,2.0,247.5,20.0,2.516,0.36,6.1
2015-02-19 18:00:00,2015-02-19 18:00:00,54.64865,-1.08458,0.63,1.96,237.7,25.2,2.532,0.39,6.1
2015-02-19 18:30:00,2015-02-19 18:30:00,54.64881,-1.08462,0.52,7.14,84.4,36.5,2.649,0.38,6.1
2015-02-19 19:00:00,2015-02-19 19:00:00,54.64897,-1.08492,0.55,6.67,102.7,30.6,2.817,0.38,6.1
2015-02-19 19:30:00,2015-02-19 19:30:00,54.64909,-1.08539,0.59,20.0,26.7,42.0,2.878,0.39,6.1
2015-02-19 20:00:00,2015-02-19 20:00:00,54.64904,-1.08572,0.45,20.0,35.2,34.5,3.226,0.37,6.1
2015-02-19 20:30:00,2015-02-19 20:30:00,54.64904,-1.08582,0.5,20.0,29.5,37.6,3.361,0.34,6.1
2015-02-19 21:00:00,2015-02-19 21:00:00,54.64897,-1.08599,0.48,20.0,29.5,37.5,2.817,0.35,6.05
2015-02-19 21:30:00,2015-02-19 21:30:00,54.64893,-1.08604,0.41,20.0,14.1,30.3,3.448,0.3,6.05
2015-02-19 22:00:00,2015-02-19 22:00:00,54.64884,-1.08621,0.44,20.0,30.9,14.2,5.263,0.31,6.0
2015-02-19 22:30:00,2015-02-19 22:30:00,54.64879,-1.08621,0.39,20.0,29.5,27.3,4.444,0.28,6.0
2015-02-19 23:00:00,2015-02-19 23:00:00,54.64876,-1.08625,0.42,20.0,28.1,22.9,4.762,0.28,6.0
2015-02-19 23:30:00,2015-02-19 23:30:00,54.6488,-1.08623,0.47,20.0,30.9,17.3,4.878,0.27,5.95
2015-02-20 00:00:00,2015-02-20 00:00:00,54.64874,-1.08625,0.42,18.18,26.7,37.8,3.333,0.29,6.0
2015-02-20 00:30:00,2015-02-20 00:30:00,54.6487,-1.08617,0.48,18.18,26.7,26.3,3.39,0.3,6.0
2015-02-20 01:00:00,2015-02-20 01:00:00,54.64867,-1.08548,0.49,18.18,23.9,21.5,3.846,0.31,6.0
2015-02-20 01:30:00,2015-02-20 01:30:00,54.64837,-1.08471,0.5,16.67,35.2,21.7,3.571,0.28,6.0
2015-02-20 02:00:00,2015-02-20 02:00:00,54.64831,-1.08479,0.39,16.67,21.1,19.4,4.04,0.32,6.0
2015-02-20 02:30:00,2015-02-20 02:30:00,54.64833,-1.08471,0.47,15.38,23.9,24.3,4.598,0.29,6.0
2015-02-20 03:00:00,2015-02-20 03:00:00,54.64833,-1.08473,0.51,15.38,22.5,22.8,6.25,0.28,6.0
2015-02-20 03:30:00,2015-02-20 03:30:00,54.64835,-1.08471,0.44,15.38,30.9,31.0,5.405,0.3,6.0
2015-02-20 04:00:00,2015-02-20 04:00:00,54.64835,-1.08471,0.45,15.38,33.8,39.4,5.195,0.3,5.95
2015-02-20 04:30:00,2015-02-20 04:30:00,54.64836,-1.08471,0.52,15.38,43.6,35.6,4.0,0.31,5.95
2015-02-20 05:00:00,2015-02-20 05:00:00,54.64835,-1.08469,0.58,14.29,33.8,30.6,3.15,0.37,5.95
2015-02-20 05:30:00,2015-02-20 05:30:00,54.64841,-1.08466,0.6,15.38,16.9,48.5,3.101,0.37,6.0
2015-02-20 06:00:00,2015-02-20 06:00:00,54.64853,-1.08462,0.52,15.38,38.0,60.3,2.778,0.38,6.0
2015-02-20 06:30:00,2015-02-20 06:30:00,54.64866,-1.08462,0.45,15.38,4.2,58.2,2.899,0.37,6.05
2015-02-20 07:00:00,2015-02-20 07:00:00,54.64885,-1.08475,0.49,13.33,18.3,31.1,3.39,0.34,6.05
2015-02-20 07:30:00,2015-02-20 07:30:00,54.64902,-1.08511,0.45,12.5,25.3,15.6,4.878,0.35,6.0
2015-02-20 08:00:00,2015-02-20 08:00:00,54.64904,-1.08567,0.52,20.0,33.8,30.4,6.061,0.31,6.0
2015-02-20 08:30:00,2015-02-20 08:30:00,54.649,-1.08591,0.7,18.18,43.6,23.7,6.25,0.31,6.0
2015-02-20 09:00:00,2015-02-20 09:00:00,54.64895,-1.08604,0.45,16.67,29.5,28.5,5.195,0.32,5.95
2015-02-20 09:30:00,2015-02-20 09:30:00,54.64891,-1.08608,0.52,18.18,33.8,18.9,4.878,0.28,6.0
2015-02-20 10:00:00,2015-02-20 10:00:00,54.64887,-1.08617,0.45,18.18,28.1,21.7,4.598,0.31,6.0
2015-02-20 10:30:00,2015-02-20 10:30:00,54.64886,-1.08617,0.48,16.67,29.5,32.2,3.419,0.3,5.95
2015-02-20 11:00:00,2015-02-20 11:00:00,54.64882,-1.08619,0.43,18.18,40.8,26.3,3.306,0.32,5.95
2015-02-20 11:30:00,2015-02-20 11:30:00,54.64879,-1.08619,0.62,18.18,38.0,34.4,3.2,0.31,5.95
2015-02-20 12:00:00,2015-02-20 12:00:00,54.64881,-1.08614,0.57,16.67,36.6,28.9,2.941,0.38,6.0
2015-02-20 12:30:00,2015-02-20 12:30:00,54.64881,-1.08604,0.52,15.38,39.4,31.0,2.985,0.38,6.0
2015-02-20 13:00:00,2015-02-20 13:00:00,54.64882,-1.08496,0.53,15.38,11.3,29.2,2.899,0.41,6.0
2015-02-20 13:30:00,2015-02-20 13:30:00,54.64828,-1.08488,0.48,15.38,22.5,17.2,3.077,0.4,6.0
2015-02-20 14:00:00,2015-02-20 14:00:00,54.64828,-1.08488,0.57,15.38,22.5,17.2,3.077,0.4,6.0
2015-02-20 14:30:00,2015-02-20 14:30:00,54.6483,-1.08475,0.63,15.38,18.3,35.8,2.632,0.42,6.0
2015-02-20 15:00:00,2015-02-20 15:00:00,54.64835,-1.08469,0.48,15.38,16.9,44.5,2.703,0.4,6.0
2015-02-20 15:30:00,2015-02-20 15:30:00,54.64836,-1.08466,0.53,15.38,32.3,42.7,3.604,0.34,6.0
2015-02-20 16:00:00,2015-02-20 16:00:00,54.64833,-1.08471,0.57,15.38,33.8,58.6,3.101,0.37,6.05
2015-02-20 16:30:00,2015-02-20 16:30:00,54.64828,-1.08469,0.55,10.53,18.3,26.6,3.846,0.37,6.05
2015-02-20 17:00:00,2015-02-20 17:00:00,54.64828,-1.08475,0.54,15.38,47.8,35.1,3.883,0.38,6.1
2015-02-20 17:30:00,2015-02-20 17:30:00,54.64831,-1.08471,0.54,10.0,23.9,24.5,4.301,0.37,6.1
2015-02-20 18:00:00,2015-02-20 18:00:00,54.64838,-1.08466,0.55,15.38,33.8,32.2,5.263,0.35,6.1
2015-02-20 18:30:00,2015-02-20 18:30:00,54.6485,-1.08458,0.48,15.38,30.9,27.6,5.97,0.33,6.1
2015-02-20 19:00:00,2015-02-20 19:00:00,54.64874,-1.08464,0.46,15.38,32.3,25.2,6.78,0.35,6.05
2015-02-20 19:30:00,2015-02-20 19:30:00,54.64897,-1.08488,0.52,16.67,35.2,22.0,6.349,0.35,6.05
2015-02-20 20:00:00,2015-02-20 20:00:00,54.64904,-1.08563,0.52,15.38,29.5,16.9,6.452,0.33,6.05
2015-02-20 20:30:00,2015-02-20 20:30:00,54.64899,-1.08589,0.51,16.67,33.8,16.0,6.349,0.34,6.05
2015-02-20 21:00:00,2015-02-20 21:00:00,54.64895,-1.08602,0.64,16.67,33.8,16.7,6.667,0.35,6.05
2015-02-20 21:30:00,2015-02-20 21:30:00,54.6489,-1.08614,0.59,14.29,32.3,11.3,7.273,0.34,6.05
2015-02-20 22:00:00,2015-02-20 22:00:00,54.64887,-1.08614,0.41,18.18,21.1,20.5,5.97,0.38,6.0
2015-02-20 22:30:00,2015-02-20 22:30:00,54.64887,-1.08617,0.44,18.18,28.1,23.7,7.018,0.3,5.9
2015-02-20 23:00:00,2015-02-20 23:00:00,54.6488,-1.08623,0.45,15.38,28.1,14.7,7.843,0.3,5.9
2015-02-20 23:30:00,2015-02-20 23:30:00,54.64877,-1.08623,0.45,16.67,29.5,22.8,7.273,0.31,5.95
2015-02-21 00:00:00,2015-02-21 00:00:00,54.64873,-1.08625,0.55,11.76,28.1,10.5,7.143,0.3,5.95
2015-02-21 00:30:00,2015-02-21 00:30:00,54.64867,-1.08627,0.49,15.38,36.6,15.0,7.407,0.29,5.95
2015-02-21 01:00:00,2015-02-21 01:00:00,54.64855,-1.08623,0.49,15.38,29.5,16.6,7.692,0.3,6.0
2015-02-21 01:30:00,2015-02-21 01:30:00,54.64837,-1.08561,0.53,15.38,36.6,20.9,4.444,0.31,6.0
2015-02-21 02:00:00,2015-02-21 02:00:00,54.64816,-1.08522,0.5,15.38,25.3,25.0,3.846,0.32,6.0
2015-02-21 02:30:00,2015-02-21 02:30:00,54.6482,-1.08492,0.45,16.67,19.7,30.1,3.478,0.33,6.0
2015-02-21 03:00:00,2015-02-21 03:00:00,54.64827,-1.08475,0.47,14.29,49.2,30.3,4.348,0.32,5.95
2015-02-21 03:30:00,2015-02-21 03:30:00,54.64827,-1.08475,0.43,15.38,25.3,38.7,5.882,0.27,5.95
2015-02-21 04:00:00,2015-02-21 04:00:00,54.64829,-1.08475,0.42,15.38,30.9,51.6,5.882,0.3,5.9
2015-02-21 04:30:00,2015-02-21 04:30:00,54.64829,-1.08473,0.52,14.29,52.0,31.4,5.556,0.29,5.9
2015-02-21 05:00:00,2015-02-21 05:00:00,54.64821,-1.08486,0.5,12.5,30.9,27.5,6.154,0.32,5.9
2015-02-21 05:30:00,2015-02-21 05:30:00,54.64822,-1.08488,0.55,13.33,33.8,28.0,4.819,0.33,5.95
2015-02-21 06:00:00,2015-02-21 06:00:00,54.64826,-1.08481,0.68,13.33,32.3,27.4,4.211,0.37,6.0
2015-02-21 06:30:00,2015-02-21 06:30:00,54.64835,-1.08473,0.61,13.33,23.9,19.5,3.846,0.44,6.0
2015-02-21 07:00:00,2015-02-21 07:00:00,54.64837,-1.08466,0.64,11.76,22.5,17.5,3.604,0.45,6.0
2015-02-21 07:30:00,2015-02-21 07:30:00,54.64855,-1.08462,0.65,15.38,29.5,19.4,3.846,0.44,6.0
2015-02-21 08:00:00,2015-02-21 08:00:00,54.64872,-1.08466,0.88,16.67,23.9,22.2,3.846,0.47,6.0
2015-02-21 08:30:00,2015-02-21 08:30:00,54.64904,-1.08544,0.68,16.67,33.8,17.1,3.846,0.51,6.0
2015-02-21 09:00:00,2015-02-21 09:00:00,54.64898,-1.08589,0.76,12.5,29.5,13.4,3.922,0.53,6.0
2015-02-21 09:30:00,2015-02-21 09:30:00,54.64893,-1.0861,0.88,15.38,36.6,21.9,3.922,0.52,5.95
2015-02-21 10:00:00,2015-02-21 10:00:00,54.64891,-1.08612,0.94,14.29,26.7,13.9,3.96,0.54,5.95
2015-02-21 10:30:00,2015-02-21 10:30:00,54.64887,-1.08621,0.97,4.35,357.2,20.8,3.738,0.64,5.95
2015-02-21 11:00:00,2015-02-21 11:00:00,54.64885,-1.08623,1.16,4.0,341.7,20.8,3.704,0.71,5.95
