day_number,AN1_50S_WS_Avg,AN2_50N_WS_Avg,AN3_30S_WS_Avg,AN4_10S_WS_Avg,AN1_50S_WS_Std,AN2_50N_WS_Std,AN3_30S_WS_Std,AN4_10S_WS_Std,AN1_50S_WS_3SA_Max,AN2_50N_WS_3SA_Max,AN3_30S_WS_3SA_Max,AN4_10S_WS_3SA_Max,WV1_48N_WD_AVG,WV1_48N_WV_STD,WV2_28N_WD_AVG,WV2_28N_WV_STD,WV3_8N_WD_AVG,WV3_8N_WV_STD,ANx_80_WS_min_Avg,ANx_80_WS_Avg,ANx_80_WS_max_Avg,TRH1_50_TMP_Avg,TRH1_50_RH_Avg,TRH2_10_RH_Avg,BAR1_50_PRES_Avg,BAR2_10_PRES_Avg
1246,9.176479166666667,9.269666666666668,8.808208333333333,8.277958333333332,0.9316666666666666,0.9550208333333333,0.8872916666666667,0.9475208333333334,11.536791666666666,11.650479166666665,11.0950625,10.589041666666667,230.54791666666665,5.332270833333333,230.02291666666667,5.511520833333333,247.32916666666665,7.794020833333334,6.7757499999999995,9.601229166666666,12.496645833333334,4.834333333333333,80.44729166666666,86.7,996.2708333333334,1001.25
1247,11.662687499999999,11.693208333333333,11.343312500000001,11.163375,1.1472291666666667,1.2224583333333334,1.1033125000000001,1.0740833333333333,14.515104166666667,14.636104166666668,14.144374999999998,14.02675,247.57083333333333,4.803395833333333,247.7229166666667,4.925979166666667,263.90625,7.537208333333333,8.755645833333334,11.995125,15.274729166666667,4.962979166666667,76.83583333333333,86.7,996.8541666666666,1001.6041666666666
1248,7.833086956521739,7.6924347826086965,7.629217391304349,7.55791304347826,0.8683913043478261,0.9743043478260869,0.8183043478260871,0.8201086956521739,10.057934782608696,10.04713043478261,9.772239130434784,9.73808695652174,239.76521739130436,5.394913043478261,243.26521739130436,5.837130434782608,262.65434782608696,7.856717391304348,5.695956521739131,8.005869565217392,10.399717391304348,3.718782608695652,81.84413043478261,86.7,996.6304347826087,1001.6086956521739
1249,11.245750000000001,11.458062499999999,10.873479166666668,10.449125,1.2635625,1.2809166666666667,1.2455625,1.2291041666666667,14.565416666666666,14.77375,14.117291666666667,13.6360625,245.66458333333333,6.005125,245.15833333333333,6.098291666666667,258.175,9.134645833333334,8.240041666666666,11.738395833333334,15.332708333333334,5.508,69.11520833333334,86.7,1007.75,1012.7708333333334
1250,14.694375,14.2241875,14.238979166666667,13.293166666666666,1.533125,1.6704583333333334,1.51,1.5981458333333334,18.754583333333333,18.563541666666666,18.274583333333332,17.571041666666666,222.11041666666665,5.2096875,223.2125,5.573125,242.8375,7.386666666666667,11.513625,15.269187500000001,19.047083333333333,6.685729166666667,78.62520833333333,86.7,986.5208333333334,991.375
1251,15.715416666666668,15.89125,15.326875000000001,14.99125,1.6079166666666669,1.6746041666666667,1.5861041666666666,1.6224791666666667,19.825,20.06625,19.496458333333333,19.357291666666665,263.59583333333336,5.119083333333333,263.3583333333333,5.174625,277.44166666666666,7.827083333333333,12.005833333333333,16.245625,20.53708333333333,8.0558125,70.32020833333333,86.7,988.8333333333334,993.7291666666666
1252,13.533958333333333,13.7383125,13.168229166666668,12.727583333333333,1.3539791666666667,1.3915833333333332,1.31525,1.3342083333333334,16.99020833333333,17.269166666666667,16.462083333333332,16.245250000000002,250.4104166666667,4.902708333333334,250.56875,5.023375000000001,266.53749999999997,7.164604166666667,10.508833333333333,14.053125,17.621458333333333,8.7335625,71.60666666666667,86.7,988.8958333333334,993.625
1253,13.288833333333335,13.537104166666666,12.955583333333335,12.50325,1.4025208333333332,1.43,1.3411458333333333,1.3498333333333334,17.117604166666666,17.439979166666667,16.525270833333334,16.102354166666668,245.64374999999998,5.536270833333333,245.38750000000002,5.5963125,260.09791666666666,8.091229166666666,10.196395833333334,13.838979166666666,17.518958333333334,7.711375,71.294375,86.7,991.4166666666666,996.1875
1254,10.6220625,10.6656875,10.228208333333333,9.630895833333334,1.1164375,1.0943333333333334,1.0870625,1.0929166666666668,13.491479166666666,13.531583333333332,13.078104166666668,12.484791666666666,205.64166666666665,5.752583333333334,206.2145833333333,5.911770833333333,222.525,7.838604166666666,8.14725,11.084562499999999,14.074833333333332,6.796125,84.61,86.7,984.1875,988.9791666666666
1255,9.112760869565218,9.244173913043479,8.824369565217392,8.658826086956521,0.9416086956521739,0.9791521739130434,0.9008478260869566,0.8850217391304348,11.579434782608695,11.75,11.133565217391304,11.020978260869565,266.13695652173914,5.678108695652173,264.6608695652174,5.659217391304348,277.1282608695652,8.298065217391304,6.621913043478261,9.433760869565218,12.316173913043478,5.391217391304348,72.19717391304349,86.7,992.304347826087,997.2173913043479
1256,4.462625,4.51425,4.189166666666666,3.9363125,0.43668749999999995,0.44735416666666666,0.4068541666666667,0.4007083333333333,5.511,5.589229166666667,5.2114375,4.9575000000000005,217.010625,7.548333333333333,208.71752083333334,6.836895833333333,217.05541666666667,9.160833333333333,2.7195208333333336,4.6916875,7.123145833333333,5.784229166666666,76.89020833333333,86.7,1010.3958333333334,1015.4166666666666
1257,7.416833333333333,7.380083333333334,7.0517916666666665,6.346416666666666,0.5817916666666666,0.6350208333333334,0.5832916666666667,0.6330416666666666,8.830083333333333,8.833958333333333,8.5023125,7.8775625,219.53125,4.347354166666666,220.87708333333333,4.974833333333334,243.0583333333333,6.2621875,6.0415625,7.824229166666666,9.624875000000001,8.674729166666667,85.29354166666667,86.7,1015.8958333333334,1020.9791666666666
1258,8.6023125,8.609104166666667,8.256583333333333,7.372812499999999,0.6508125,0.6896666666666667,0.6696041666666667,0.7187291666666668,10.212395833333334,10.2401875,9.890500000000001,9.179979166666667,220.35,4.344291666666667,220.9729166666667,4.843270833333333,242.12708333333333,5.944229166666666,7.1687916666666665,9.111083333333333,11.071020833333334,11.625,84.31291666666667,86.7,1019.9583333333334,1025.0208333333333
1259,6.521395833333333,6.3998333333333335,6.2620625,5.619625,0.5884791666666667,0.6263124999999999,0.5693541666666667,0.6091875,7.932895833333333,7.9033750000000005,7.6514375,7.15975,218.1291666666667,4.960458333333333,218.11041666666665,5.314,236.42499999999998,6.403458333333333,5.272145833333333,6.88675,8.5171875,12.036875,81.47395833333333,86.7,1022.0833333333334,1027.2291666666667
1260,10.799416666666666,10.86625,10.413958333333333,9.570458333333333,1.0435,1.0492708333333334,1.0292291666666666,1.0792291666666667,13.431270833333334,13.4941875,13.012145833333333,12.344104166666668,222.15,5.107895833333333,222.92291666666665,5.443145833333333,241.71041666666667,7.481708333333334,8.55675,11.362916666666665,14.1925,10.804583333333333,78.4975,86.7,1015.625,1020.5625
1261,6.021520833333334,6.101604166666667,5.806979166666667,5.624104166666666,0.5642916666666666,0.6112083333333334,0.5615833333333333,0.5608958333333334,7.442270833333333,7.617395833333333,7.197187499999999,7.077229166666666,260.3833333333333,5.8024375,259.48333333333335,5.777395833333333,272.78333333333336,7.969083333333334,4.465020833333333,6.26325,8.104875,7.283124999999999,65.43541666666667,86.7,1023.6875,1028.75
1262,9.798468085106384,9.70640425531915,9.538297872340426,9.36587234042553,0.9432765957446809,1.029404255319149,0.9057872340425532,0.9105106382978723,12.218063829787235,12.276340425531913,11.862510638297872,11.725531914893617,244.84255319148937,4.881574468085106,245.52340425531915,5.116063829787234,262.91914893617025,7.153723404255319,7.382893617021276,10.065914893617022,12.785106382978723,6.735191489361703,72.48170212765957,86.7,1019.4468085106383,1024.340425531915
1263,7.602625,7.666645833333334,7.197395833333334,6.552479166666667,0.6524375,0.652625,0.6237916666666666,0.7134375,9.352375,9.411291666666667,8.928395833333333,8.388979166666667,232.25075,5.377770833333333,233.17566666666667,5.337875,225.48583333333332,8.712583333333333,5.702958333333334,8.046083333333334,10.452520833333333,6.4526666666666666,68.61354166666666,86.7,1024.0,1029.0
1264,6.9019375,6.9881874999999996,6.6265624999999995,6.388854166666667,0.5698541666666667,0.6122708333333333,0.5640208333333333,0.5705625,8.376958333333333,8.511291666666667,8.094479166666668,7.912229166666666,260.37083333333334,5.213166666666667,257.46875,5.074395833333333,270.14166666666665,7.448791666666668,5.025458333333334,7.1972708333333335,9.417979166666667,7.772395833333333,73.34729166666666,86.7,1024.7083333333333,1029.6875
1265,7.239229166666667,7.3725625,7.0229583333333325,6.789354166666667,0.6056875,0.6532083333333333,0.5906458333333333,0.60275,8.7245,8.894145833333333,8.506020833333332,8.38825,256.48541666666665,4.515354166666667,255.96666666666667,4.5332083333333335,268.89375,7.2513958333333335,5.481645833333334,7.549708333333334,9.643895833333334,9.620833333333334,73.36166666666666,86.7,1025.8125,1030.8958333333333
1266,7.5986666666666665,7.574375,7.2921875,6.7669375,0.512875,0.5472708333333333,0.5097083333333333,0.5497083333333334,8.819479166666666,8.832625,8.575041666666666,8.1074375,221.85416666666666,3.2213125,224.47083333333333,3.8009583333333334,249.22916666666666,4.964875,6.170333333333333,7.921145833333333,9.677354166666666,8.8876875,75.185625,86.7,1025.9375,1030.9375
1267,6.542166666666667,6.365166666666667,6.198270833333333,5.7833125,0.5645,0.643375,0.5435416666666667,0.5265624999999999,7.878354166666667,7.885437499999999,7.538958333333333,7.116562500000001,233.20416666666665,4.602270833333333,235.60208333333333,4.959041666666667,256.5625,6.2436875,4.9987916666666665,6.8017916666666665,8.696645833333333,9.276166666666667,69.78166666666667,86.7,1018.7083333333334,1023.7291666666666
1268,5.344,5.313229166666667,4.985187499999999,4.685604166666667,0.4549375,0.4555,0.4936875,0.4998958333333334,6.402041666666666,6.37625,6.1332708333333334,5.862749999999999,168.12933333333334,6.8153958333333335,163.74145833333333,7.6695,154.97489583333333,7.965458333333333,3.7667916666666668,5.540916666666667,7.5896875,6.612291666666667,86.61770833333333,86.7,1014.9791666666666,1019.875
1269,4.655195652173913,4.652434782608696,4.37495652173913,4.216565217391304,0.4291086956521739,0.39343478260869563,0.46565217391304353,0.5166304347826087,5.723717391304348,5.657152173913043,5.521195652173913,5.525021739130435,70.87217391304348,5.628217391304348,73.65415217391305,5.91054347826087,90.3154347826087,7.058565217391305,3.1753043478260867,4.810804347826087,6.944869565217391,5.778478260869565,79.13,86.7,1021.7608695652174,1026.7391304347825
1270,6.644604166666667,6.660666666666667,6.0883125,4.996979166666667,0.6768958333333334,0.6611666666666667,0.6906875,0.7315,8.2614375,8.261750000000001,7.794583333333333,6.8788124999999996,169.58541666666667,6.428270833333333,171.09583333333333,6.633583333333333,184.88750000000002,9.210333333333333,5.055645833333333,7.236479166666666,9.519,6.3634375,69.15791666666667,86.7,1013.2708333333334,1018.4166666666666
1271,4.8211458333333335,4.782166666666667,4.6803333333333335,4.433229166666666,0.43083333333333335,0.45179166666666665,0.44110416666666663,0.5123333333333333,5.956395833333333,5.935479166666667,5.856104166666667,5.766041666666666,222.6732291666667,6.629124999999999,223.37941666666666,6.792708333333334,210.90997916666666,10.4113125,3.4291875,5.026395833333333,6.739833333333333,5.128291666666667,86.25583333333333,86.7,994.8541666666666,999.7083333333334
1272,7.124,6.993666666666667,6.995625,6.914625,0.625625,0.6699166666666666,0.6374583333333333,0.6802291666666666,8.687645833333333,8.571020833333334,8.59025,8.629395833333334,173.84083333333334,5.608375,175.639375,5.880375,194.87166666666667,7.1954375,5.279625,7.242083333333333,9.296104166666668,3.7785625,88.96666666666665,86.7,990.5208333333334,995.4375
1273,8.454291666666666,8.282645833333333,8.323625,7.909520833333333,0.6378541666666667,0.6262083333333334,0.6459791666666667,0.7461875,10.035520833333333,9.868854166666667,9.909791666666667,9.688,104.79208333333334,5.3128125,108.08,5.015145833333333,122.66624999999999,5.454958333333334,6.870354166666666,8.681229166666666,10.5185,5.3642916666666665,83.594375,86.7,989.6458333333334,994.6041666666666
1274,8.511458333333334,8.315854166666666,8.379895833333334,7.945625,0.5468333333333334,0.5413541666666667,0.5417083333333333,0.6205833333333334,9.8808125,9.693833333333332,9.8150625,9.480416666666667,97.97979166666666,3.9186875000000003,100.88770833333332,3.811958333333333,115.70833333333333,4.3804375,6.835354166666666,8.740458333333333,10.6633125,7.103770833333333,86.44229166666666,86.7,998.0833333333334,1003.0833333333334
1275,3.580166666666667,3.5473541666666666,3.4005833333333335,3.2064166666666662,0.304625,0.2901458333333333,0.33539583333333334,0.4288958333333333,4.295729166666667,4.247958333333334,4.225291666666666,4.149041666666666,193.58245833333334,5.375958333333333,194.90139583333334,5.196729166666667,165.78245833333332,8.527895833333334,2.510479166666667,3.714541666666667,5.184270833333334,6.338895833333333,96.08958333333334,86.7,1001.75,1006.75
1276,5.550673913043478,5.489413043478261,5.075695652173913,4.357413043478261,0.337195652173913,0.2996304347826087,0.3789130434782609,0.5790869565217391,6.316565217391305,6.163347826086957,5.907108695652173,5.728065217391304,65.14076086956521,4.421565217391304,65.66930434782608,4.635434782608695,42.57195652173913,7.581869565217391,4.003434782608696,5.929891304347826,8.032239130434784,6.654673913043479,99.85652173913043,86.7,1005.0434782608696,1010.0217391304348
1277,7.451687499999999,7.313666666666666,6.891208333333334,6.0566666666666675,0.47052083333333333,0.4467083333333333,0.5328333333333334,0.709,8.588166666666668,8.404729166666668,8.196666666666667,7.746583333333334,28.595708333333334,3.647395833333333,29.512145833333335,3.9137916666666666,45.901666666666664,6.157729166666667,5.4435625,7.869375000000001,10.8175,6.559833333333334,98.41875,86.7,1008.75,1013.6458333333334
1278,6.875604166666666,6.8283958333333326,5.851520833333333,6.1937291666666665,0.7020416666666667,0.6459583333333333,0.9046458333333334,0.7646875,8.778,8.645416666666668,8.357645833333333,8.273291666666667,66.753125,5.256916666666666,70.89979166666667,5.683083333333333,90.10833333333333,6.007708333333333,3.470833333333333,6.805354166666667,12.466458333333334,6.3069375,84.89166666666667,86.7,1013.4791666666666,1018.4375
1279,5.5101489361702125,5.499531914893617,5.080936170212766,4.8694893617021275,0.5463404255319149,0.5255106382978723,0.6637234042553192,0.6363617021276595,6.852255319148936,6.791787234042554,6.680170212765958,6.444851063829788,84.83340425531915,5.792510638297872,89.14234042553191,6.168212765957447,107.29893617021277,6.654148936170213,3.636595744680851,5.70068085106383,8.478255319148936,5.606468085106384,69.65085106382979,86.7,1017.1914893617021,1022.1276595744681
1280,4.025520833333333,4.046833333333333,3.7274375,3.448020833333333,0.5088750000000001,0.5124166666666666,0.5275625,0.5397916666666667,5.18825,5.233895833333333,5.026,4.819895833333333,192.79375000000002,7.4773125,197.45833333333334,8.531354166666667,220.5375,10.482333333333333,2.64875,4.226666666666667,6.028645833333333,5.621312499999999,64.25,86.7,1020.2708333333334,1025.3125
1281,4.594833333333333,4.4821875,4.604604166666667,4.567145833333334,0.46752083333333333,0.47556250000000005,0.49802083333333336,0.5539166666666667,5.737583333333333,5.634229166666667,5.818958333333334,5.9395625,133.638875,8.838979166666666,145.92775,6.889291666666666,163.88645833333334,8.5335625,3.407958333333333,4.663854166666667,6.213229166666667,5.004645833333334,75.52916666666667,86.7,1022.4791666666666,1027.4791666666667
1282,6.623291666666667,6.505145833333334,6.515249999999999,6.1918125,0.7025,0.6945208333333334,0.7128541666666667,0.7725,8.388854166666667,8.231791666666666,8.3355625,8.192895833333333,98.753125,6.3941875,104.61666666666667,6.738270833333334,122.53958333333333,7.048583333333333,5.034104166666666,6.8179791666666665,8.646458333333333,5.0097708333333335,66.93333333333334,86.7,1023.1875,1028.1458333333333
1283,7.897829787234042,7.749744680851064,7.747446808510638,7.376574468085106,0.6978297872340425,0.6894893617021276,0.7029574468085107,0.7620638297872341,9.605255319148936,9.449851063829788,9.518531914893616,9.276723404255318,103.52361702127659,4.995893617021276,108.12553191489361,5.2245531914893615,124.42127659574469,6.171127659574468,6.104510638297872,8.112936170212766,10.154340425531915,5.34295744680851,71.21872340425533,86.7,1021.2765957446809,1026.3191489361702
1284,9.790687499999999,9.573125,9.443041666666668,8.897083333333333,0.6437708333333333,0.6335416666666667,0.6361666666666667,0.7298958333333333,11.443791666666668,11.228812499999998,11.112541666666667,10.738395833333334,106.82916666666667,3.693270833333333,110.87083333333334,3.8768124999999998,126.05833333333334,4.690770833333334,7.832625,10.065854166666666,12.313375,6.0239375,86.35833333333333,86.7,1016.0625,1021.0833333333334
1285,8.0494375,7.870729166666667,7.918937499999999,7.586312499999999,0.599,0.5999791666666666,0.581375,0.6853750000000001,9.759666666666666,9.644708333333332,9.572208333333334,9.253270833333334,92.90625,4.5828541666666665,96.39583333333333,4.429833333333334,112.02708333333334,4.894166666666666,6.313458333333333,8.239979166666666,10.172395833333333,7.115645833333333,92.55624999999999,86.7,1012.2916666666666,1017.2916666666666
1286,4.395854166666667,4.414583333333334,3.8604374999999997,3.6643333333333334,0.3514583333333334,0.30424999999999996,0.40897916666666667,0.5085416666666667,5.294083333333334,5.2469375000000005,4.899583333333333,4.873125,59.62020833333333,4.247416666666667,60.64166666666667,4.099854166666667,76.74145833333334,6.280270833333333,2.622520833333333,4.5866875,7.374208333333333,7.1370000000000005,96.97708333333333,86.7,1016.5833333333334,1021.5208333333334
1287,4.549041666666667,4.494208333333334,4.3762083333333335,4.043541666666667,0.3734583333333334,0.34727083333333336,0.41610416666666666,0.5007083333333333,5.505208333333333,5.393083333333333,5.360333333333333,5.2284375,66.83874999999999,4.560333333333333,66.31229166666667,4.23575,79.88416666666667,5.815145833333333,2.9114375,4.766729166666667,7.162520833333333,7.9834375,94.58333333333333,86.7,1020.8125,1025.7916666666667
1288,3.696270833333333,3.636854166666667,3.8005833333333334,3.2665208333333333,0.2909583333333333,0.26987500000000003,0.30064583333333333,0.3836041666666667,4.399770833333333,4.309229166666666,4.4894375,4.145854166666667,76.82375,4.979166666666667,74.96854166666667,4.5865625,87.495,6.734479166666667,2.073541666666667,3.991729166666667,6.8155833333333335,9.827416666666666,81.91916666666667,86.7,1024.6041666666667,1029.75
1289,4.0150625,3.944354166666667,4.1291875,3.256604166666667,0.25704166666666667,0.2685625,0.27775,0.31745833333333334,4.597208333333334,4.5318125,4.768,3.9479375,175.54999999999998,4.353020833333333,179.80416666666667,4.639895833333333,190.34833333333333,6.730250000000001,2.7665,4.453125,7.9435625,14.249583333333334,56.26791666666667,86.7,1023.375,1028.5416666666667
1290,5.840934782608696,5.782347826086957,5.444239130434783,4.7037826086956525,0.5271521739130435,0.5514347826086956,0.5563260869565217,0.5850869565217391,7.100565217391304,7.095413043478261,6.684565217391304,6.0286739130434785,200.9717391304348,6.4601304347826085,205.8304347826087,6.898695652173912,227.44130434782608,8.797586956521739,4.178739130434783,6.254673913043478,8.647782608695652,16.173478260869565,49.92282608695652,86.7,1011.9130434782609,1017.0217391304348
1291,5.917958333333334,5.735229166666667,5.998166666666666,5.383895833333334,0.3892083333333333,0.3937916666666667,0.40647916666666667,0.5148333333333334,6.868083333333334,6.674229166666667,6.938104166666666,6.554916666666667,136.875,3.51975,146.069375,3.4943333333333335,162.88125,5.177229166666667,3.7096666666666667,6.228437500000001,9.0860625,11.291666666666666,69.73937500000001,86.7,1001.0208333333334,1005.9583333333334
1292,6.1879791666666675,6.042041666666667,6.1343749999999995,5.626354166666666,0.43625,0.4116458333333333,0.47008333333333335,0.6609375000000001,7.2761875,7.098166666666667,7.2691875,7.106520833333334,77.53979166666666,4.033854166666667,79.10916666666667,3.767958333333333,93.82354166666666,5.148416666666667,4.320541666666666,6.4659375,8.912083333333333,9.080416666666666,88.30062500000001,86.7,994.7291666666666,999.625
1293,5.721687500000001,5.753875,5.1283125,4.822583333333333,0.6034375,0.5380833333333334,0.5939583333333334,0.7164791666666667,7.311208333333333,7.202125,6.711333333333333,6.626666666666666,84.38250000000001,6.2084375,85.56270833333333,6.621854166666666,102.66166666666668,8.008916666666666,3.6496041666666668,5.996291666666667,9.285916666666667,8.949375,94.855,86.7,987.6875,992.4791666666666
1294,6.655729166666667,6.576416666666667,6.370104166666667,5.514458333333334,0.5655416666666667,0.5506458333333334,0.5741458333333334,0.6781458333333333,8.053541666666666,7.949041666666666,7.800249999999999,7.186916666666666,135.74333333333334,5.026208333333334,135.91416666666666,4.908125,148.85416666666666,6.63925,5.159625,7.100479166666666,9.217166666666666,9.959166666666667,84.12270833333334,86.7,991.5208333333334,996.5
1295,8.66375,8.685625,8.064895833333333,6.8046875,1.0271875,1.0014166666666666,1.0200625,1.0887291666666667,11.210541666666666,11.237104166666667,10.696583333333335,9.641,181.55208333333334,6.278645833333333,181.92083333333335,6.47225,197.57291666666666,8.664541666666667,6.511041666666666,9.369979166666667,12.314020833333332,10.441041666666667,76.13562499999999,86.7,996.7083333333334,1001.7291666666666
1296,7.000666666666667,7.008833333333333,6.837104166666666,6.167395833333334,0.6207291666666667,0.6115,0.6129166666666667,0.8279791666666667,8.590854166666666,8.543833333333334,8.4535625,8.132770833333334,238.70916666666668,5.776708333333333,238.3345833333333,5.1253125,229.85072916666664,12.288541666666667,5.405083333333334,7.4035,9.4401875,7.9400625,86.19270833333333,86.7,994.375,999.1666666666666
1297,6.419708333333333,6.424395833333333,6.2545625,5.579791666666666,0.41825,0.4126666666666667,0.43535416666666665,0.8488125000000001,7.455229166666666,7.4400625,7.2954791666666665,7.155729166666667,219.73327083333334,5.307354166666666,235.49675,4.674979166666667,222.10979166666667,11.639562499999998,4.863520833333333,6.80975,8.904708333333334,7.800333333333334,93.3,86.7,1013.2916666666666,1017.9375
1298,3.2150212765957447,3.1424042553191494,3.3708297872340425,3.367872340425532,0.3381914893617021,0.32995744680851063,0.3152127659574468,0.3698085106382979,4.0290425531914895,3.948914893617021,4.151468085106383,4.235574468085106,142.68659574468086,7.5360000000000005,146.48978723404255,7.24863829787234,157.78659574468085,7.369106382978724,2.024404255319149,3.2745957446808514,4.846893617021276,8.129829787234042,91.31553191489361,86.7,1019.7872340425532,1024.7021276595744
1299,4.648583333333334,4.4928125,4.581916666666666,4.34025,0.29091666666666666,0.34395833333333337,0.31554166666666666,0.4448125,5.328354166666666,5.2787291666666665,5.331875,5.239625,176.07916666666665,4.1496875,182.86666666666667,4.7995833333333335,206.7854166666667,6.5798125,3.0163333333333333,4.786958333333334,6.90975,9.3044375,87.45437500000001,86.7,1016.6458333333334,1021.5416666666666
1300,3.485595744680851,3.3009999999999997,3.209872340425532,2.7858085106382977,0.23685106382978724,0.25846808510638297,0.2432340425531915,0.30319148936170215,4.001319148936171,3.8689999999999998,3.761404255319149,3.4429148936170213,158.9208510638298,4.281276595744681,169.74829787234043,4.814617021276596,191.56978723404256,6.71331914893617,2.4992765957446808,3.691829787234042,5.051297872340426,11.11531914893617,84.08276595744681,86.7,1009.8297872340426,1014.7659574468086
1301,6.096520833333333,5.9820625000000005,5.948,5.335791666666666,0.40199999999999997,0.4114166666666667,0.4286041666666667,0.6438125,7.036208333333334,6.953,6.95325,6.74775,139.40710416666667,5.960708333333333,139.67620833333334,5.698229166666667,119.11658333333332,8.431708333333333,4.6840625000000005,6.416916666666666,8.191875,8.587416666666668,84.41083333333333,86.7,1006.5833333333334,1011.3333333333334
1302,7.326395833333333,7.251708333333333,7.257479166666666,6.244916666666666,0.5977083333333334,0.5856875,0.6290416666666666,1.071375,8.775020833333334,8.650958333333334,8.713791666666667,8.423125,286.7381041666667,9.776458333333332,293.6860625,8.5305,128.3483125,13.957895833333334,5.691833333333334,7.8445833333333335,10.012125,6.492791666666666,70.23375,86.7,1009.1666666666666,1013.9791666666666
1303,12.983833333333335,12.9500625,12.678375,10.449625,1.0126041666666667,1.0005833333333334,1.05775,1.8246458333333333,15.295395833333332,15.251125,15.074562499999999,14.362645833333334,335.13958333333335,6.215479166666667,333.83750000000003,5.429166666666667,309.94239583333336,18.548645833333335,9.998395833333333,14.105583333333334,18.222520833333334,5.867604166666666,77.924375,86.7,1015.1458333333334,1019.5625
1304,5.1953191489361705,5.265212765957447,5.035702127659574,4.862957446808511,0.4919574468085106,0.5126595744680851,0.49338297872340425,0.61,6.438297872340426,6.537127659574468,6.2295319148936175,6.291553191489361,262.58148936170215,6.742276595744681,260.2912765957447,6.721659574468085,257.39270212765956,10.70236170212766,3.5849574468085104,5.402638297872341,7.309106382978724,6.901255319148936,65.83106382978723,86.7,1017.5744680851063,1022.4255319148937
1305,3.765541666666667,3.7403333333333335,3.7121875,3.380333333333333,0.3893125,0.39537500000000003,0.3844375,0.4973958333333333,4.716479166666667,4.700125,4.635916666666667,4.587229166666667,172.76954166666667,7.393458333333334,157.3846875,7.679791666666667,149.91516666666666,10.1651875,2.5727708333333332,3.9908125,5.540937499999999,5.727875,76.09104166666667,86.7,1013.625,1018.4375
1306,5.375208333333333,5.3013125,5.390479166666666,5.311020833333333,0.4657708333333333,0.4680416666666667,0.4969791666666667,0.5473125,6.517333333333333,6.4629375,6.598145833333334,6.758916666666667,104.975625,5.8103541666666665,108.31583333333333,5.897833333333334,123.93541666666665,6.4976875000000005,4.049916666666667,5.4638333333333335,6.925979166666667,5.233041666666667,89.07729166666667,86.7,1007.4166666666666,1012.1666666666666
1307,11.3914375,11.21625,10.771520833333334,10.303749999999999,0.9653125,0.9014375,1.0741458333333334,1.1635208333333333,13.834770833333332,13.621729166666666,13.461729166666666,13.296770833333333,82.06645833333333,4.131479166666667,86.14895833333333,4.255041666666666,103.38687499999999,5.146895833333333,7.922999999999999,11.706395833333334,16.643729166666667,7.157666666666667,93.91250000000001,86.7,990.0208333333334,994.7916666666666
1308,10.614895833333334,10.413083333333333,10.057,8.546791666666666,0.7454375,0.6685833333333333,0.7917291666666667,1.1101458333333334,12.218583333333333,11.856958333333333,11.7611875,11.169145833333333,73.44783333333334,6.629958333333334,74.39710416666667,6.340708333333333,30.33125,8.193229166666667,8.02775,11.345104166666667,14.7163125,6.955395833333333,82.32000000000001,86.7,992.9375,997.6041666666666
1309,4.560021739130435,4.480652173913044,4.514195652173913,4.395065217391305,0.3710217391304348,0.3744130434782608,0.3682391304347826,0.47806521739130436,5.5234565217391305,5.432173913043478,5.4386086956521735,5.529065217391304,146.46841304347828,7.133130434782609,146.8159565217391,6.307978260869566,163.4613043478261,7.715021739130435,3.358891304347826,4.68604347826087,6.258608695652174,6.549130434782609,77.66152173913044,86.7,1002.7826086956521,1007.6304347826087
1310,2.4520416666666667,2.394229166666667,2.3416875,2.1798333333333333,0.2431875,0.22854166666666667,0.2587291666666667,0.34541666666666665,3.0128541666666666,2.9259166666666663,2.9496041666666666,2.9728541666666666,138.34704166666668,7.1072500000000005,146.263,7.6566875,142.4106875,12.488958333333334,1.6900625,2.5766666666666667,3.767791666666666,7.9254375,82.63250000000001,86.7,1014.5625,1019.4583333333334
1311,5.176458333333334,5.063229166666667,5.281312499999999,5.144645833333334,0.3667708333333333,0.36554166666666665,0.36754166666666666,0.42989583333333337,6.128020833333333,5.980125,6.2026875,6.1410625,158.76666666666668,4.182541666666666,164.75208333333333,4.011895833333333,186.68958333333333,5.109125,3.692375,5.2878750000000005,7.0421875,9.340562499999999,72.44333333333333,86.7,1028.2291666666667,1033.2291666666667
1312,5.353130434782608,5.273521739130435,5.671021739130436,5.270326086956522,0.3537826086956522,0.3806521739130435,0.34254347826086956,0.4292391304347826,6.191782608695652,6.148195652173913,6.442282608695653,6.184565217391304,162.02978260869565,4.729978260869565,164.42869565217393,3.716565217391304,176.99021739130436,6.045021739130435,3.825978260869565,5.6044782608695645,8.761021739130435,12.014086956521739,64.33434782608695,86.7,1030.7608695652175,1035.7173913043478
1313,3.9568958333333337,3.8718958333333333,3.8521875,3.3340416666666663,0.26489583333333333,0.2763125,0.279375,0.2946875,4.562125,4.506833333333334,4.490520833333333,4.0005625,154.32625,3.287354166666667,156.94979166666667,3.442375,179.10270833333334,4.478916666666667,2.6829375,4.223229166666667,6.2960416666666665,13.246458333333335,68.52291666666666,86.7,1026.6666666666667,1031.6666666666667
