,TIMESTAMP,AN1_50S_WS_Avg,AN2_50N_WS_Avg,AN3_30S_WS_Avg,AN4_10S_WS_Avg,AN1_50S_WS_Std,AN2_50N_WS_Std,AN3_30S_WS_Std,AN4_10S_WS_Std,AN1_50S_WS_3SA_Max,AN2_50N_WS_3SA_Max,AN3_30S_WS_3SA_Max,AN4_10S_WS_3SA_Max,WV1_48N_WD_AVG,WV1_48N_WV_STD,WV2_28N_WD_AVG,WV2_28N_WV_STD,WV3_8N_WD_AVG,WV3_8N_WV_STD,ANx_80_WS_min_Avg,ANx_80_WS_Avg,ANx_80_WS_max_Avg,conf_Avg,TRH1_50_TMP_Avg,TRH1_50_RH_Avg,TRH2_10_TMP_Avg,TRH2_10_RH_Avg,BAR1_50_PRES_Avg,BAR2_10_PRES_Avg,Days
31734,2019-04-25 05:00:00,3.703,3.6975,3.8095,2.6710000000000003,0.481,0.483,0.5375000000000001,0.435,5.015,5.0760000000000005,5.1355,3.74,172.55,7.253,161.45,5.588,164.0,8.760000000000002,2.849,4.302,7.4005,36.8045,9.545,81.4,,86.7,990.0,995.0,1324
31735,2019-04-25 06:00:00,4.2385,4.214,3.8765,2.9850000000000003,0.414,0.399,0.423,0.5585,5.3365,5.1775,4.8235,4.266,124.85,6.952999999999999,122.15,9.84,138.4,18.3465,2.886,4.689,6.7585,56.585,9.575,82.30000000000001,,86.7,990.0,995.0,1324
31736,2019-04-25 07:00:00,4.6385000000000005,4.476,4.8665,4.6015,0.3369999999999999,0.3185,0.35,0.4895,5.5905000000000005,5.3125,5.734999999999999,5.801,81.775,3.467,84.935,3.0695,100.15,3.634,2.9845,4.778499999999999,6.648,61.18,9.2,84.0,,86.7,991.0,996.0,1324
31737,2019-04-25 08:00:00,4.754,4.6665,4.5325,4.4975000000000005,0.41,0.382,0.557,0.4855,5.624499999999999,5.4395,5.676,5.6485,68.69,3.374,71.855,4.042,88.5,4.5045,2.603,4.825,8.002,40.785,8.785,89.6,,86.7,991.0,996.0,1324
31738,2019-04-25 09:00:00,7.272,7.077999999999999,7.507,7.173500000000001,0.5559999999999999,0.5549999999999999,0.4935,0.6075,8.945,8.725000000000001,8.765,8.870000000000001,97.75,2.3825000000000003,101.4,2.376,116.75,3.7015,5.573,7.445,9.315,74.705,9.5,88.8,,86.7,991.0,996.0,1324
31739,2019-04-25 10:00:00,8.945,8.723,8.615,7.9045,0.4155,0.4065,0.4545,1.236,9.865,9.62,9.915,9.635,101.35,3.4135,103.25,2.8600000000000003,118.3,3.6975,7.234999999999999,9.265,11.43,78.08000000000001,10.045,85.2,,86.7,991.0,996.0,1324
31740,2019-04-25 11:00:00,10.74,10.38,10.765,10.455,0.4359999999999999,0.4185,0.4335,0.6599999999999999,11.85,11.34,11.79,11.875,96.3,2.318,99.75,2.528,114.9,4.1925,9.035,10.885000000000002,12.735,82.94999999999999,8.795,93.75,,86.7,991.0,996.0,1324
31741,2019-04-25 12:00:00,9.02,8.79,8.94,8.415,0.4004999999999999,0.3875,0.4525,0.6305000000000001,9.98,9.795000000000002,9.94,9.9,102.25,3.113,103.65,2.3475,117.5,3.318,7.7135,9.265,10.82,83.35,9.245,95.95,,86.7,991.0,996.0,1324
31742,2019-04-25 13:00:00,7.823499999999999,7.609999999999999,8.0805,7.6195,0.3175,0.301,0.323,1.0245000000000002,8.545000000000002,8.275,8.865,9.075,95.65,2.448,98.5,2.2545,113.6,3.0780000000000003,6.056,8.052,10.115,75.42,9.515,95.65,,86.7,990.5,995.5,1324
31743,2019-04-25 14:00:00,7.814,7.665,8.21,7.797000000000001,0.482,0.4585,0.4955,0.5305,8.934999999999999,8.71,9.364999999999998,9.03,110.65,3.3235,111.1,2.8195,121.15,2.806,5.582,8.058499999999999,10.56,69.0,10.975,89.6,,86.7,991.0,996.0,1324
31744,2019-04-25 15:00:00,6.4655000000000005,6.427,6.0535,5.1955,1.2155,1.1925,1.105,0.9035,9.36,9.295,8.965,7.769,153.0,9.92,150.3,9.1135,160.15,9.7785,5.422499999999999,6.9,8.3915,78.24,9.26,87.94999999999999,,86.7,992.0,997.0,1324
31745,2019-04-25 16:00:00,6.420999999999999,6.291,6.705500000000001,6.217499999999999,0.5415,0.5255000000000001,0.6935,0.6699999999999999,7.633,7.5995,8.0985,8.2455,100.6,6.124499999999999,100.85,5.6265,113.5,4.51,4.538,6.688000000000001,8.86,67.635,9.42,88.8,,86.7,992.0,997.0,1324
31746,2019-04-25 17:00:00,6.7045,6.5685,6.599,6.4275,0.715,0.6665000000000001,0.7855,0.6635,8.158,8.036,8.3035,8.012500000000001,88.925,6.359500000000001,89.94999999999999,6.0245,102.5,5.299,4.2675,6.8375,9.84,56.53,10.175,88.3,,86.7,992.0,997.0,1324
31747,2019-04-25 18:00:00,6.962,6.9775,6.6965,5.722,0.6525000000000001,0.6495,0.7,0.8009999999999999,8.735,8.721499999999999,8.4345,7.8795,149.55,6.1115,151.0,6.308,161.95,9.214,5.5985,7.5135,9.425,74.185,11.71,76.16499999999999,,86.7,992.5,997.5,1324
31748,2019-04-25 19:00:00,2.6975,2.6775,2.2215,1.5425,0.5405,0.5485,0.526,0.5435,3.7615,3.891,3.633,2.816,160.55,13.392499999999998,159.15,11.7025,169.1,12.364999999999998,1.762,3.0665,4.635,49.745,11.63,77.9,,86.7,993.5,998.5,1324
31749,2019-04-25 20:00:00,8.491,8.4795,7.749,6.0465,0.71,0.7065,0.7525,0.8580000000000001,9.87,9.855,9.145,7.996,143.14999999999998,2.026,144.5,2.4425,156.15,4.2385,7.631,9.29,10.95,82.0,10.81,77.375,,86.7,994.0,999.0,1324
31750,2019-04-25 21:00:00,8.3195,8.298,7.568,5.964,0.365,0.3745,0.39,0.4905,9.475,9.575,8.59,7.26,143.45,2.959,143.45,2.8760000000000003,153.7,4.0175,7.2675,9.1,10.935,79.64500000000001,10.185,78.13,,86.7,994.0,999.0,1324
31751,2019-04-25 22:00:00,7.750999999999999,7.805000000000001,6.9475,5.464,0.789,0.774,0.8045,0.8125,10.08,10.025,9.245,8.235,170.14999999999998,4.9875,169.75,5.109999999999999,181.5,6.086,5.948,8.572,11.245,68.805,10.12,77.845,,86.7,995.0,1000.0,1324
31752,2019-04-25 23:00:00,7.421,7.4285,6.6595,5.2275,0.7030000000000001,0.683,0.6930000000000001,0.6915,9.35,9.215,8.435,7.1325,180.7,4.833500000000001,181.25,5.1945,197.05,6.9350000000000005,5.5235,8.172,10.86,67.25,9.545,79.715,,86.7,995.0,1000.0,1324
31753,2019-04-26 00:00:00,8.1125,8.175,7.1285,5.645,0.658,0.6315,0.6485,0.7245,9.645,9.77,8.91,7.548,183.85,4.236,184.25,4.5915,200.5,7.0425,6.065,8.91,11.785,67.75,9.385,79.58500000000001,,86.7,996.0,1001.0,1325
31754,2019-04-26 01:00:00,7.627,7.6165,6.660500000000001,5.0575,0.6114999999999999,0.5900000000000001,0.608,0.6775,8.96,8.9,8.2335,6.98,179.75,4.0175,180.05,4.1235,196.75,6.149,5.929,8.428,10.98,69.955,9.485,78.44999999999999,,86.7,996.0,1001.0,1325
31755,2019-04-26 02:00:00,7.027,7.048,6.375,5.015000000000001,0.469,0.489,0.4255,0.522,8.3835,8.3505,7.532999999999999,6.6495,169.89999999999998,3.468,169.7,3.5055,183.15,5.5855,6.0255,7.728499999999999,9.43,77.83500000000001,9.16,80.3,,86.7,996.0,1001.0,1325
31756,2019-04-26 03:00:00,7.433,7.4415,6.705500000000001,5.2965,0.6955,0.6545000000000001,0.5415000000000001,0.604,9.23,9.11,8.2835,7.0565,168.85,4.836,168.1,4.771,180.8,6.5805,5.8535,8.1765,10.5,71.695,8.83,81.0,,86.7,996.5,1001.5,1325
31757,2019-04-26 04:00:00,8.125499999999999,8.183499999999999,7.268,5.641,0.6990000000000001,0.6895,0.7044999999999999,0.7725,10.365,10.3,9.68,7.973,173.95,4.057,173.3,4.499,186.4,6.703,6.143,8.989999999999998,11.865,67.75,8.629999999999999,80.44,,86.7,997.0,1002.0,1325
31758,2019-04-26 05:00:00,7.5225,7.519500000000001,6.473,5.0905000000000005,0.7384999999999999,0.7045,0.7929999999999999,0.7885,9.19,9.11,8.58,7.353,176.25,5.9115,176.45,6.348,190.75,8.161,5.274,8.25,11.465,61.945,8.260000000000002,81.94999999999999,,86.7,997.5,1002.5,1325
31759,2019-04-26 06:00:00,7.5335,7.593999999999999,6.958,5.869,0.7895,0.767,0.849,0.8955,9.53,9.525,9.06,8.3645,187.9,4.980499999999999,188.35,5.131,205.75,7.121,5.688000000000001,8.1685,10.77,68.465,8.39,81.85,,86.7,998.0,1003.0,1325
31760,2019-04-26 07:00:00,7.948,7.968,7.3,6.1625,0.7945,0.7585,0.812,0.976,10.185,9.695,9.66,8.719999999999999,187.3,5.65,187.5,5.8365,205.15,7.427,5.907500000000001,8.594999999999999,11.37,68.09,8.925,80.435,,86.7,998.0,1003.0,1325
31761,2019-04-26 08:00:00,7.492,7.508,7.212,6.039,0.749,0.72,0.7415,0.9065,9.475,9.315,9.22,8.3095,187.85,5.531499999999999,188.5,5.494999999999999,205.65,8.3655,5.8035,8.14,10.485,71.39,9.785,77.42500000000001,,86.7,998.5,1003.5,1325
31762,2019-04-26 09:00:00,7.31,7.330999999999999,7.065,6.4365,0.9355,0.947,0.882,0.9945,9.36,9.64,8.935,8.73,173.5,7.435499999999999,173.75,8.32,188.85,11.11,5.2105,7.743,10.39,66.075,10.86,72.13,,86.7,998.0,1003.5,1325
31763,2019-04-26 10:00:00,8.76,8.745000000000001,8.4275,7.325,1.111,1.0855,1.1555,1.3035,11.65,11.595,11.35,10.86,176.5,8.899000000000001,177.1,9.44,191.15,12.13,6.666,9.395,12.165,70.38499999999999,11.875,61.11,,86.7,998.0,1003.0,1325
31764,2019-04-26 11:00:00,9.405,9.425,9.175,8.087,1.1275,1.1685,1.1925,1.4655,12.34,12.495,12.035,11.185,174.75,11.17,175.2,11.56,189.4,14.005,6.983,10.08,13.32,68.105,12.275,61.09,,86.7,997.5,1002.5,1325
31765,2019-04-26 12:00:00,10.875,10.91,10.295,9.09,1.563,1.487,1.5550000000000002,1.5595,14.305,14.845,14.56,12.995,174.1,8.785,174.3,8.86,187.35,10.64,7.922499999999999,11.61,15.44,67.03,12.85,60.59,,86.7,997.0,1002.5,1325
31766,2019-04-26 13:00:00,11.405,11.425,10.825,9.51,1.9215,1.8695,1.857,1.711,15.7,16.18,15.25,13.52,177.85,7.866,178.0,7.9575,192.5,9.815,8.477,12.185,15.985,68.69,13.085,59.045,,86.7,997.0,1002.0,1325
31767,2019-04-26 14:00:00,12.11,12.145,11.565,9.81,1.6705,1.6035,1.687,1.8615,15.975,16.25,15.575,14.41,188.5,7.2955,189.1,7.689500000000001,206.15,10.875,9.29,13.08,17.005000000000003,69.86500000000001,12.94,62.915000000000006,,86.7,997.0,1002.0,1325
31768,2019-04-26 15:00:00,10.735,10.715,9.94,8.425,1.429,1.3465,1.396,1.4465,14.18,14.32,13.18,12.64,183.35,6.582,183.7,7.309,199.65,9.74,7.8385,11.56,15.475,66.55,11.96,74.815,,86.7,997.0,1002.0,1325
31769,2019-04-26 16:00:00,11.15,11.135,10.54,9.13,1.7955,1.7955,1.6455,1.6155,14.865,15.045,14.21,12.829999999999998,180.45,6.702,181.2,6.857,197.4,8.915,8.312,11.935,15.740000000000002,68.16,12.010000000000002,76.63,,86.7,997.0,1002.0,1325
31770,2019-04-26 17:00:00,9.27,9.3,8.895,7.667999999999999,1.0225,0.9905,1.1235,1.258,11.81,11.68,11.855,10.64,194.2,7.1155,195.05,6.8075,214.0,9.41,7.121499999999999,9.98,12.87,71.405,11.77,79.44,,86.7,997.0,1002.0,1325
31771,2019-04-26 18:00:00,6.9775,7.003,6.7075,6.067500000000001,0.8135,0.827,0.8554999999999999,0.925,9.565,9.365,8.6215,8.2945,204.35,5.7835,207.9,5.58,229.85,7.777000000000001,5.2615,7.3725,9.5565,70.225,11.405,81.66499999999999,,86.7,997.0,1001.5,1325
31772,2019-04-26 19:00:00,6.7325,6.798,6.374499999999999,5.4505,0.679,0.6445000000000001,0.6855,0.8240000000000001,8.615,8.47,8.32,7.8555,197.85,5.116,198.05,5.0655,216.5,7.465,5.4785,7.2715,9.065,75.435,10.535,87.69999999999999,,86.7,996.0,1001.0,1325
31773,2019-04-26 20:00:00,7.684,7.6975,7.175,5.966,0.6539999999999999,0.6085,0.7055,0.8745,9.445,9.53,9.06,8.3015,190.7,5.295,190.65,5.4005,207.7,8.0235,6.136,8.329999999999998,10.535,73.5,10.285,85.05,,86.7,996.0,1001.0,1325
31774,2019-04-26 21:00:00,6.905,6.9465,6.3875,5.4325,0.8720000000000001,0.8699999999999999,0.874,0.896,9.1495,9.0,8.6565,7.9885,173.05,6.5385,172.75,6.1395,185.45,7.9155,4.891500000000001,7.471,10.11,64.19,10.225,79.31,,86.7,995.5,1000.0,1325
31775,2019-04-26 22:00:00,9.775,9.8,8.93,7.2385,1.3315,1.294,1.367,1.267,12.865,13.23,12.845,11.01,183.9,6.3285,184.15,6.6145,198.4,8.46,6.992,10.7,14.53,64.61,9.4,78.53,,86.7,994.0,999.5,1325
31776,2019-04-26 23:00:00,10.015,10.025,9.175,7.86,1.522,1.492,1.3765,1.2605,14.265,13.97,13.105,11.17,168.6,7.0875,169.0,7.4325,182.5,8.533000000000001,6.9955,10.78,14.7,64.545,8.26,85.80000000000001,,86.7,993.5,998.5,1325
31777,2019-04-27 00:00:00,7.869,7.8495,7.4945,6.828,1.1920000000000002,1.176,1.074,0.969,11.375,10.965,10.475,9.71,152.2,8.875,151.55,8.3425,162.75,9.56,5.484999999999999,8.333,11.33,64.285,8.695,84.25,,86.7,992.5,997.0,1326
31778,2019-04-27 01:00:00,7.7955,7.822999999999999,7.1145,5.9165,1.1885,1.206,1.1425,1.1949999999999998,10.96,11.07,9.954999999999998,8.9135,172.85000000000002,7.856,172.25,7.557,183.75,8.254999999999999,5.382,8.5,11.86,61.445,8.825,82.55,,86.7,991.5,996.5,1326
31779,2019-04-27 02:00:00,6.7395,6.7495,6.369,5.6475,1.0125,0.9995,0.9095,0.9515,9.77,9.74,9.485,9.2215,154.2,7.949,153.4,8.1415,164.9,8.4775,4.8845,7.1795,9.525,67.805,8.504999999999999,80.205,,86.7,990.5,995.5,1326
31780,2019-04-27 03:00:00,7.473000000000001,7.447,7.4725,6.9765,0.929,0.9535,0.826,0.8454999999999999,10.36,10.435,10.165,9.975,134.45,7.138999999999999,134.45,5.7845,146.35,5.668,5.7170000000000005,7.8,9.9,73.48,7.869,82.7,,86.7,990.0,994.5,1326
31781,2019-04-27 04:00:00,8.905000000000001,8.925,8.58,7.608,0.9975,0.968,0.8515,0.8714999999999999,11.74,11.61,10.945,10.115,147.10000000000002,6.018000000000001,147.45,5.673,158.75,6.0975,6.989,9.485,12.015,73.785,7.6065,81.94999999999999,,86.7,989.0,994.0,1326
31782,2019-04-27 05:00:00,8.965,8.925,8.675,7.965,1.0395,1.0385,1.0545,1.086,11.23,11.01,11.18,10.82,137.85,5.853,139.3,5.729,150.10000000000002,11.205,6.8685,9.4,11.955,73.1,7.2905,80.6,,86.7,989.0,994.0,1326
31783,2019-04-27 06:00:00,8.814499999999999,8.8245,8.717,8.242,0.8435,0.7995,0.8385,0.975,10.885,10.855,10.71,10.595,145.60000000000002,6.331,146.89999999999998,5.932,158.75,6.207,6.4915,9.169,11.895,69.94,7.425499999999999,80.32,,86.7,988.5,993.5,1326
31784,2019-04-27 07:00:00,6.177,6.164,6.192,6.0225,0.615,0.612,0.6085,0.581,7.766,7.640499999999999,7.66,7.598,126.45,6.5545,129.35,6.0195,143.25,6.336,4.702500000000001,6.343500000000001,8.0055,73.485,7.585,81.55,,86.7,989.0,994.0,1326
31785,2019-04-27 08:00:00,4.59,4.538,4.657500000000001,4.5175,0.3675,0.345,0.4044999999999999,0.4605,5.345,5.2285,5.515499999999999,5.843500000000001,108.9,6.0085,112.3,6.5325,126.95,7.052999999999999,3.558,4.699999999999999,5.855,75.735,7.436999999999999,83.65,,86.7,989.5,994.0,1326
31786,2019-04-27 09:00:00,2.9215,2.833,2.96,2.723,0.349,0.3445,0.3925,0.456,3.8035,3.62,3.8775,3.715,85.05000000000001,5.854,88.25,5.5875,104.45,6.946,2.0275,3.055,4.1035,66.345,7.577500000000001,84.6,,86.7,990.0,995.0,1326
31787,2019-04-27 10:00:00,2.1195,2.1235,1.8995,1.687,0.2925,0.253,0.317,0.372,2.9055,2.757,2.7635,2.5865,35.77,9.53,40.98,10.205,61.19,12.545,1.327,2.277,3.4610000000000003,51.385000000000005,7.58,86.69999999999999,,86.7,991.0,996.0,1326
31788,2019-04-27 11:00:00,5.293,5.228,5.1915,4.384,0.395,0.392,0.434,0.708,6.099,6.066000000000001,6.2755,5.6995000000000005,350.6,5.721500000000001,349.9,5.587,4.612500000000001,10.260000000000002,4.2495,5.6905,7.1325,75.31,7.663500000000001,86.3,,86.7,992.0,997.0,1326
31789,2019-04-27 12:00:00,5.75,5.686999999999999,5.752,4.9515,0.2764999999999999,0.273,0.2915,0.821,6.395,6.337,6.5455,6.268000000000001,345.85,5.043,345.8,4.6545000000000005,179.015,14.105,4.598,6.149,7.702,75.685,7.7375,87.5,,86.7,993.0,998.0,1326
31790,2019-04-27 13:00:00,6.434,6.4415,6.418,5.239000000000001,0.2925,0.2695,0.356,0.9345,7.047499999999999,6.9375,7.1025,7.031,337.85,4.0205,336.65,3.4295,350.45,18.595,4.859500000000001,7.0295000000000005,9.21,69.935,7.928,87.15,,86.7,994.0,999.0,1326
31791,2019-04-27 14:00:00,6.9055,6.941,6.946,6.009,0.3555,0.353,0.3615,1.037,7.6825,7.5725,7.567,7.54,334.3,4.504,332.6,2.726,346.70000000000005,19.865,5.583,7.4105,9.24,76.10499999999999,7.970499999999999,88.30000000000001,,86.7,995.0,999.5,1326
31792,2019-04-27 15:00:00,7.2275,7.217,7.188000000000001,6.368,0.392,0.3855,0.49,0.949,8.1055,8.184999999999999,8.117,8.305,334.9,4.4665,332.35,3.0410000000000004,347.55,21.36,5.7075,7.6655,9.63,75.0,8.01,90.65,,86.7,996.0,1000.5,1326
31793,2019-04-27 16:00:00,7.346999999999999,7.354,7.2535,5.7065,0.4895,0.4895,0.4845,1.189,8.55,8.52,8.39,7.7435,337.9,4.631,336.25,3.2775,349.95,19.06,5.537,8.14,10.74,68.765,7.911,89.0,,86.7,996.5,1001.5,1326
31794,2019-04-27 17:00:00,7.3615,7.378500000000001,7.2785,6.33,0.4545,0.433,0.482,1.045,8.412500000000001,8.472,8.6985,8.1865,335.2,4.6835,332.35,3.23,347.5,22.46,5.989000000000001,7.873,9.76,76.73,8.04,90.6,,86.7,998.0,1002.5,1326
31795,2019-04-27 18:00:00,7.301,7.34,7.0335,6.5495,0.4605,0.4565,0.4735,0.6715,8.2835,8.426,8.268,8.08,330.75,4.8655,328.3,3.6145,345.1,19.955,5.797000000000001,7.609,9.425,76.235,8.045,88.30000000000001,,86.7,999.0,1003.5,1326
31796,2019-04-27 19:00:00,8.132,8.143,7.9175,7.077500000000001,0.444,0.431,0.4255,0.8165,9.21,9.18,9.045,8.7,333.4,4.747999999999999,331.04999999999995,2.864,346.7,22.185,6.874499999999999,8.595,10.32,80.11,8.129999999999999,90.4,,86.7,1000.0,1004.5,1326
31797,2019-04-27 20:00:00,8.305,8.365,8.0895,7.6805,0.5780000000000001,0.5855,0.6020000000000001,0.661,9.96,10.005,9.99,9.65,327.45,4.956,324.85,4.0845,340.1,13.7,6.515000000000001,8.615,10.72,75.535,8.245000000000001,89.7,,86.7,1001.5,1006.0,1326
31798,2019-04-27 21:00:00,9.285,9.385,8.96,8.46,0.732,0.732,0.7375,0.8975,10.835,10.975,10.68,10.6,325.70000000000005,4.7445,323.35,3.686,339.70000000000005,13.46,7.396,9.67,11.97,76.25,8.305,89.80000000000001,,86.7,1002.5,1007.0,1326
31799,2019-04-27 22:00:00,8.149999999999999,8.27,8.016,7.7265,0.526,0.5235000000000001,0.536,0.721,9.47,9.375,9.57,9.375,313.25,3.5035,311.65,3.326,324.45000000000005,4.367,6.639,8.445,10.25,78.66499999999999,8.09,90.05000000000001,,86.7,1003.0,1008.0,1326
31800,2019-04-27 23:00:00,8.155000000000001,8.26,7.914999999999999,7.401999999999999,0.675,0.6565,0.617,0.6575,9.99,10.07,9.905,8.915,321.45000000000005,4.7855,318.75,3.983,333.4,7.203,6.544499999999999,8.55,10.56,76.49,8.09,91.8,,86.7,1004.0,1009.0,1326
31801,2019-04-28 00:00:00,8.86,8.975,8.645,8.2155,0.604,0.6134999999999999,0.606,0.706,10.19,10.39,10.255,9.99,321.65,4.4605,319.85,3.8375,336.15,11.76,7.1125,9.215,11.315,77.24,8.059999999999999,92.3,,86.7,1005.0,1009.5,1327
31802,2019-04-28 01:00:00,9.97,10.135,9.715,9.525,0.757,0.7729999999999999,0.782,0.9575,12.105,12.005,11.39,11.68,309.6,4.566,307.54999999999995,4.5965,319.55,6.228999999999999,7.727,10.26,12.82,74.89500000000001,7.621,91.8,,86.7,1006.0,1010.5,1327
31803,2019-04-28 02:00:00,10.16,10.305,9.93,9.55,0.6725,0.698,0.6955,0.9325,11.795,11.989999999999998,11.905,11.34,314.8,4.66,313.4,4.072,326.5,6.994,7.9975,10.53,13.075,75.82499999999999,7.492,90.05000000000001,,86.7,1007.0,1011.5,1327
31804,2019-04-28 03:00:00,10.2,10.38,10.025,9.9,0.6970000000000001,0.7184999999999999,0.6495,0.794,11.79,12.21,11.855,11.415,313.25,4.107,311.3,3.5410000000000004,324.45,8.205,8.062999999999999,10.465,12.87,77.08,7.435,89.19999999999999,,86.7,1008.0,1012.5,1327
31805,2019-04-28 04:00:00,9.53,9.670000000000002,9.32,8.975,0.7424999999999999,0.7310000000000001,0.726,0.8945000000000001,11.315,11.5,10.96,11.18,323.45,4.8695,321.3,3.8115,336.9,14.605,7.637,9.87,12.12,77.13,7.09,91.15,,86.7,1009.0,1013.5,1327
31806,2019-04-28 05:00:00,9.845,9.91,9.665,8.0115,0.5345,0.54,0.5774999999999999,2.513,11.28,11.315,11.095,11.105,324.3,4.608,322.25,3.8185,338.35,16.330000000000002,6.9745,10.74,14.920000000000002,65.99,6.894500000000001,93.55,,86.7,1009.5,1014.0,1327
31807,2019-04-28 06:00:00,9.72,9.75,9.545,8.417,0.5785,0.5940000000000001,0.5549999999999999,1.07,11.495,11.345,10.85,10.6,331.4,4.526,329.55,3.908,343.9,16.240000000000002,7.82,10.345,12.87,76.19999999999999,7.119999999999999,93.05,,86.7,1010.5,1015.0,1327
31808,2019-04-28 07:00:00,10.19,10.19,10.035,8.288,0.5880000000000001,0.5720000000000001,0.6225,1.528,11.665,11.685,11.56,11.09,336.15,4.779,334.45,3.0835,348.75,22.5,8.254999999999999,11.075,13.89,75.1,6.9895,94.15,,86.7,1011.5,1016.0,1327
31809,2019-04-28 08:00:00,9.765,9.685,9.61,7.0545,0.55,0.515,0.587,1.5675,10.85,10.645,10.745,9.965,343.9,3.4295,343.7,3.4055,358.25,17.35,7.1715,10.97,14.77,66.42999999999999,7.125,93.75,,86.7,1012.0,1017.0,1327
31810,2019-04-28 09:00:00,8.186,8.184999999999999,8.1105,6.7135,0.448,0.4405,0.528,1.3435,9.205,9.24,9.34,9.17,336.85,4.6355,335.6,3.4445,349.0,20.24,6.4445,8.89,11.34,73.515,7.178,93.75,,86.7,1013.0,1018.0,1327
31811,2019-04-28 10:00:00,7.734999999999999,7.801,7.699,6.3735,0.4004999999999999,0.416,0.437,2.097,8.55,8.559999999999999,8.629999999999999,8.71,328.95000000000005,4.051,326.25,2.8235,344.35,16.645,5.718,8.4475,11.42,70.24,7.5085,92.7,,86.7,1014.0,1018.5,1327
31812,2019-04-28 11:00:00,6.779,6.783,6.599,5.5955,0.287,0.282,0.329,0.8415,7.666,7.5385,7.263,7.116,337.04999999999995,4.211,335.05,3.049,348.7,21.35,5.683,7.292,8.905000000000001,78.32,7.8395,90.5,,86.7,1014.5,1019.0,1327
31813,2019-04-28 12:00:00,6.148,6.09,5.886,4.074999999999999,0.3425,0.3425,0.403,1.0505,6.734,6.659,6.5705,6.2170000000000005,343.0,2.529,341.65,2.5575,354.9,14.695,4.675000000000001,6.997,9.33,67.495,8.02,91.05,,86.7,1015.0,1020.0,1327
31814,2019-04-28 13:00:00,5.118,5.0075,5.022500000000001,4.6,0.3105,0.2935,0.3215,0.57,5.997,5.9815000000000005,5.8025,5.7505,357.35,11.14,355.95,6.819,9.275,10.12,4.1435,5.329000000000001,6.5145,77.77000000000001,8.225,90.9,,86.7,1015.0,1020.0,1327
31815,2019-04-28 14:00:00,4.626,4.4945,4.5305,3.9,0.2355,0.236,0.248,0.4955,5.217499999999999,5.0845,5.093500000000001,4.8,2.21,6.823,181.422,8.613,14.435,8.899999999999999,3.672,4.922000000000001,6.178,74.78,8.32,92.9,,86.7,1015.5,1020.0,1327
31816,2019-04-28 15:00:00,3.7315,3.631,3.717,3.23,0.2455,0.2495,0.2215,0.3924999999999999,4.329,4.306,4.2325,4.0625,8.188500000000001,6.4350000000000005,187.085,5.0155,22.215,8.625,2.8665,3.972,5.079000000000001,72.27000000000001,8.415,95.05,,86.7,1016.0,1020.0,1327
31817,2019-04-28 16:00:00,3.745,3.624,3.4495,3.1020000000000003,0.2455,0.237,0.293,0.4555,4.337,4.1955,4.1145,4.122,31.04,3.3735,31.79,3.5025000000000004,49.61,9.71,2.624,3.8985,5.23,65.905,8.42,96.1,,86.7,1016.0,1021.0,1327
31818,2019-04-28 17:00:00,3.252,3.4315,2.9185,3.202,0.3455,0.195,0.3465,0.3225,4.032500000000001,3.9675,3.7005,3.9435,58.48,2.863,61.345,3.0825,80.85,3.79,1.6465,3.319,5.9295,34.285,8.455,95.65,,86.7,1016.0,1021.0,1327
31819,2019-04-28 18:00:00,3.181,3.132,2.6575,3.0895,0.273,0.244,0.322,0.315,3.7695,3.6965,3.5485,3.808,62.425,3.3825,66.04,3.8265,83.95,4.1695,1.4415,3.0145,5.9735,23.94,8.485,94.75,,86.7,1016.0,1021.0,1327
31820,2019-04-28 19:00:00,3.671,3.549,3.367,3.1,0.2654999999999999,0.2605,0.3275,0.4295,4.498,4.2885,4.224,4.1645,73.055,3.913,77.24000000000001,4.124499999999999,95.3,4.3285,2.2895,3.7885,5.474500000000001,56.32000000000001,8.495000000000001,94.25,,86.7,1017.0,1021.5,1327
31821,2019-04-28 20:00:00,4.583,4.4625,4.569,4.475,0.242,0.242,0.2935,0.434,5.345,5.1945,5.244999999999999,5.377,82.3,3.7045,87.15,3.576,105.1,4.1935,3.5665,4.644500000000001,5.7265,76.765,8.3,95.1,,86.7,1017.5,1022.0,1327
31822,2019-04-28 21:00:00,2.1675,2.1375,2.186,2.103,0.2065,0.2244999999999999,0.2155,0.267,2.626,2.6635,2.7465,2.722,111.65,9.218,115.2,10.723,137.0,16.9035,1.4585,2.2435,3.0515,63.89,8.185,95.65,,86.7,1018.0,1022.0,1327
31823,2019-04-28 22:00:00,1.545,1.508,1.6035,1.315,0.123,0.12,0.106,0.164,1.8555,1.784,1.8685,1.6455000000000002,118.85,8.007,133.05,4.8535,164.75,7.147499999999999,0.9125,1.697,2.568,49.795,7.829000000000001,95.95,,86.7,1018.0,1023.0,1327
31824,2019-04-28 23:00:00,1.365,1.349,1.304,1.1045,0.3435,0.366,0.2555,0.2305,2.2785,2.317,2.097,1.764,103.7,13.085,113.75,12.114999999999998,138.4,8.319,0.825,1.509,2.343,49.44,7.706,95.9,,86.7,1019.0,1024.0,1327
